"ID","Modul","Tip","Ruta ili fajl","Akcija/kontrola","Očekivani rezultat","Izvor implementacije","Preduslovi","Status","Prioritet","Dokaz","Napomena","Preporučeni test"
"CTL-1121","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:135","Input: currency","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1122","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:138","Input: invoiceValueRsd","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1123","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:149","Input: customsValueRsd","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1124","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:160","Input: transportValueRsd","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1125","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:174","Input: otherRelatedCostsRsd","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1126","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:186","Input: netValue","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1127","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:195","Input: vatValue","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1128","Admin/CMS","UI_CONTROL","src/components/admin/inbound-invoice-fields.tsx:204","Input: grossValue","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inbound-invoice-fields.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1129","Admin/CMS","UI_CONTROL","src/components/admin/inventory-import-form.tsx:37","form: formAction","Validacija, submit samo jednom, jasna success/error povratna informacija","src/components/admin/inventory-import-form.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1130","Admin/CMS","UI_CONTROL","src/components/admin/inventory-import-form.tsx:52","Input: file","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inventory-import-form.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1131","Admin/CMS","UI_CONTROL","src/components/admin/inventory-import-form.tsx:60","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inventory-import-form.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1132","Admin/CMS","UI_CONTROL","src/components/admin/inventory-import-form.tsx:73","SubmitButton: Proveri fajl","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inventory-import-form.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1133","Admin/CMS","UI_CONTROL","src/components/admin/inventory-import-form.tsx:82","SubmitButton: Primeni pregledani uvoz","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/inventory-import-form.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1134","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:156","AdminActionForm: action","Validacija, submit samo jednom, jasna success/error povratna informacija","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1135","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:157","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1136","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:158","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1137","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:159","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1138","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:160","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1139","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:161","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1140","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:168","Input: slug","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1141","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:171","Input: title","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1142","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:175","Textarea: lead","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1143","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:183","Input: heroImageAlt","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1144","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:185","Input: heroCtaLabel","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1145","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:186","Input: heroCtaHref","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1146","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:192","select: select bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1147","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:203","select: Tip novog bloka","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1148","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:206","Button: Dodaj blok","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1149","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:217","IconButton: () => moveBlock(block.id, -1)","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1150","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:218","IconButton: () => moveBlock(block.id, 1)","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1151","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:219","IconButton: () => updateBlock(block.id, { ...block, visible: !block.visible })","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1152","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:220","IconButton: () => setBlocks((current) => { const at = current.findIndex((item) => item.id === block.id); const next = [...current]; next.splice(at + 1, 0, cloneBlock(block)); return next; })","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1153","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:221","IconButton: () => { if (window.confirm(""Obrisati ovaj blok?"")) setBlocks((current) => current.filter((item) => item.id !== block.id)); }","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1154","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:233","Input: seoTitle","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1155","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:234","Input: canonicalUrl","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1156","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:236","Textarea: seoDescription","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1157","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:238","input: checkbox","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1158","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:248","Input: datetime-local","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1159","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:249","Input: datetime-local","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1160","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:260","SubmitButton: Sačuvaj nacrt","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1161","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:261","SubmitButton: Objavi verziju","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1162","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:262","Link: Otvori admin pregled","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1163","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:283","button: button","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1164","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:287","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1165","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:287","Textarea: Textarea bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1166","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:288","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1167","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:288","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1168","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:288","Textarea: Textarea bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1169","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:288","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1170","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:288","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1171","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:288","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
